Original_Entry_ID,Gene_Symbol,SMILES
712339,KCNK3,O=C(NC1=NC(=CC=C1)C)/C(=C/C2=CC=C(C=C2)C)/C#N
6470766,KCNK3,S1C(NC(=O)CSC=2N(C=CN2)C)=C(C(=C1C)C)C(OC)=O
971659,KCNK3,S=C(NC1CCN(CC1)CCC)NC=2C=C(OC)C(OC)=CC2
2992209,KCNK3,S(=O)(=O)(NC1=NC=CC=C1C)C=2C=3C(C(OC)=CC2)=CC=CC3
6883637,KCNK3,S1C(=C(C(=C1N)C#N)C)C(=O)N/N=C/C2=CC=CN=C2
45480022,KCNK3,BrC1=CC=C(OCC=2N=NN(CC(=O)C3=CC=C(O)C=C3)C2)C=C1
790058,KCNK3,ClC=1C=C(C(=O)NNC(=O)C2=C(OC)C=CC=C2)C=CC1
237811,KCNK3,O=C(NC=1C=C(N(=O)=O)C=CC1)NC=2C=C(N(=O)=O)C=CC2
20899570,KCNK3,ClC1=CC=C(CNC(=O)CCC(=O)N2CCSC=3C2=CC=CC3)C=C1
9655415,KCNK3,S(=O)(=O)(CC(=N)NOC(=O)C=1C=CC(F)=CC1)C2=CC=CC=C2
6867564,KCNK3,ClC=1C=2C(SC1C(=O)N/N=C/C=3OC(N(=O)=O)=CC3)=CC=CC2
5211566,KCNK3,S1C=2C(C3=CC=CC=C3)C(C(OC2C4=C1N=C(C=C4C)C)=N)C#N
16240266,KCNK3,S1C(CC(=O)O)=C(O)N=C1N/N=C/C2=NC=CC=C2
9615774,KCNK3,S1C(/C(=N/NC(=O)CCN2N=NC=3C2=CC=CC3)/C)=CC=C1
2568966,KCNK3,FC1=C(C(=O)NCC(=O)N2CCN(CC2)C(OCC)=O)C=CC=C1
4916632,KCNK3,O=C1NC(C(N1)C)CCCCCC(=O)NC2=CC(CC)=CC=C2
20935122,KCNK3,S(=O)(=O)(NC1=CC(=CC=C1)C)C=2C=C(C=CC2OC)C=3ON=C(C3)C
829012,KCNK3,S1C(C(=O)N(CC)CC)=C(C(=C1NC(=O)C=2SC=CC2)C#N)C
1225748,KCNK3,O=C(NC=1C2=C(C=CC1)C=CC=C2)NNC(=O)C3=CC=CN=C3
940716,KCNK3,S=C(N1CCN(CC1)C2=NC=CC=C2)NC3=C(OC)C=CC=C3
2810109,KCNK3,O(C=1N=C(C=C(C1C#N)C)C)CC(=O)NC=2C=CC=CC2
2991744,KCNK3,S(=O)(=O)(N(CC(=O)NCC1=CC=NC=C1)CC)C2=CC=CC=C2
655938,KCNK3,ClC1=CC(NC(=O)CCN2CCN(CC2)CC3=CC=CC=C3)=CC=C1
3095676,KCNK3,O=N(=O)C1=C(NC=2C=CC(=CC2)C(=O)O)N=CC(N(=O)=O)=C1
7012288,KCNK3,S(=O)(=O)(NCCC(=O)N1CCN(CC1)C2=CC=C(F)C=C2)C=3SC=CC3
4877773,KCNK3,S1C=2CC(CCC2C(=C1)C(=O)NC=3C=CC(N4CCOCC4)=CC3)C
2958771,KCNK3,S(C=1N=C(NN1)C2=C(OCCC)C=CC=C2)CCC(=O)O
1379947,KCNK3,S(C=1C=CC(NP(OC2=CC=C(F)C=C2)(=O)C)=CC1)C(F)(F)F
6251393,KCNK3,ClC=1C(=CC=CC1)/C=C(/C(=O)NC(OC2=CC=CC=C2)=O)\C#N
5125055,KCNK3,FC(F)(F)C1(N=C(NC2=C1C=C(F)C=C2)C(F)(F)F)C(OCC)=O
6858876,KCNK3,SC=1N(/N=C/C=2C=CC(N(=O)=O)=CC2)C(=NN1)C3CCCCC3
9600455,KCNK3,O=C(NC1CCCCC1)CCC(=O)N/N=C/C2=CC=NC=C2
9549422,KCNK3,O=C(NC=1C=C2OCCOC2=CC1)CN3CC(CC(C3)C)C
644774,KCNK3,ClC1=C(S(=O)(=O)N(CC(=O)NCC2OCCC2)C)C=C(Cl)C=C1
1720491,KCNK3,S(OC1=CC=C(C=C1)C)(=O)(=O)C2=CC=C(N3C(O)=CC=C3O)C=C2
5739219,KCNK3,FC1=CC=C(C2=NC=3N(N=CN3)C(C4=CC=C(OCC)C=C4)C2)C=C1
1973382,KCNK3,S1C2=C(CCC2)C=3C1=NC(SCC4=CC=CC=C4)=NC3NCCOC
16264976,KCNK3,O(CC(=O)NC1CC1)C(=O)C=2OC3=C(C2C)C=C(OC)C=C3
649423,KCNK3,ClC=1C=C(N(S(=O)(=O)C)CC(=O)NCC2OCCC2)C=CC1C
649020,KCNK3,S1C(N(CC2OCCC2)C(=O)C=3OC=CC3)=NC(=C1)C4=CC=C(OC)C=C4
2563452,KCNK3,S1C(NCCOC)=NN=C1SCC(=O)NNC(=O)C=2C=CC=CC2
2810979,KCNK3,BrC=1C(=NN(C1)C)C2=CC(N3C(=O)CC(CC3=O)(C)C)=CC=C2
5548030,KCNK3,FC1=CC=C(/C=C(/C(=O)NC2=NC(=CC=C2)C)\C#N)C=C1
4667754,KCNK3,ClC=1C(CC2=C(N=C(N=C2N)C3=NC=CC=C3)N)=C(F)C=CC1
7765645,KCNK3,S(=O)(=O)(N/N=C/C=1C(=NN(CC)C1)C)C2=CC=C(OC)C=C2
975200,KCNK3,S(=O)(=O)(N(CC)CC)C=1C=C(C=CC1)C(=O)NC=2SCCN2
742415,KCNK3,O(N1C(=NC2=C(C1=O)C=CC=C2)C=3C=CC=CC3)C(=O)C=4OC=CC4
2424135,KCNK3,P(=O)(CC=1ON=C(C1C(OCC)=O)C)(C2=CC=CC=C2)C3=CC=CC=C3
2492555,KCNK3,S(=O)(=O)(C1=CC=2SC(=NC2C=C1)NC(=O)C3=C(ON=C3C)C)C
740910,KCNK3,S(=O)(=O)(N(CC)CC)C=1C=C(C=CC1)C(=O)NC2=CC=CN=C2
4968583,KCNK3,S\1C(=C(N(CC)/C1=N/CC)C)C(=O)NC=2C=CC=CC2
1489490,KCNK3,S(O)(=CC1=NC(=NC(NC)=C1)C2=CC=CC=C2)C3=CC=CC=C3
1247700,KCNK3,BrC=1SC(C(=O)NC=2C=CC(S(=O)(=O)N3CCN(CC3)C)=CC2)=CC1
6870030,KCNK3,ClC1=C(C=CC=C1)C(=O)N/N=C/C2=CC=C(SC)C=C2
14219810,KCNK3,BrC1=CC=2C(OC3C4CCN(C3)CC4)C=5C(CSC2C=C1)=CC=CC5
3152989,KCNK3,S(C(CC)C(=O)NC1=C(OC)C=CC=C1)C=2N(C)C=NN2
4880624,KCNK3,S(=O)(=O)(N(CC)CC)C1=CC=C(N2CCC=3C(C2)=CC=CC3)N=C1
5865695,KCNK3,S=C(/N=C(/NC1=CC=CC=C1)\NC2=NC(=CC(=N2)C)C)NCC
1179280,KCNK3,S(=O)(=O)(NC1=CC=C(C(=O)N2CCCCC2)C=C1)C=3C=C(F)C=CC3
16193921,KCNK3,ClC1=CC=C(N2C=3N=C4N(C(=O)C3C=C(C2=O)C#N)C=CC=C4)C=C1
763094,KCNK3,O=C(NC=1C=CC(OC2=CC=CC=C2)=CC1)CN3CCN(CC3)C
2942846,KCNK3,O=C(NC(CC)C)C=1C(NC(=O)NC2=CC=CC=C2)=CC=CC1
1154981,KCNK3,S(C=1N(CC2=CC=CC=C2)C(=NN1)C=3C=CN=CC3)CC(=O)O
874741,KCNK3,FC(F)(F)C=1C=C(C=CC1)/C=C/C(=O)NC=2C=CC(=CC2)C
1017156,KCNK3,ClC=1C(OCC(OC)=O)=C(OCC)C=C(C1)/C=C/2\N=C(OC2=O)C
2129427,KCNK3,O(C1=C2N=CC=CC2=CC=C1)C3=C(N(=O)=O)C=C(C=C3)C(=O)N
895157,KCNK3,ClC1=C(OC=2C=CC(C(=O)N3CCCC3)=CC2)C=CC(N(=O)=O)=C1
1392482,KCNK3,S1CC(=NN2C(=NN=C12)C=3NN=C(C3)C)C=4C=CC(OC)=CC4
16191729,KCNK3,OCCC1N(CCN(C1)CC=2C3=NON=C3C=CC2)CC4=NC(=CC=C4)C
5725668,KCNK3,FC(F)(F)C1=CC=C(NN=C2C3=C(NC2=O)C=CC=C3)N=C1
6131904,KCNK3,S(=O)(=O)(N/N=C\C1=CC=2OCOC2C=C1)C3=C(OC)C=CC(OC)=C3
386093,KCNK3,O(C(C)C)C(=O)C1=CC=C(NCC2=C(O)C=CC(O)=C2)C=C1
7315429,KCNK3,O1C2=C(OCCOCCOCCOCCOCC1)C=CC(=C2)C3=NC(=CN=C3)C#N
2953403,KCNK3,BrC1=CC=C(C2N(N=C(C2)C=3C=CC=CC3)C(=S)NC)C=C1
23723849,KCNK3,O(C(=O)C1(CCCN(C1)C(=O)C#CC)CC2=CC(OC)=CC=C2)CC
24350520,KCNK3,O1CCN(CC1)C(=O)C(OC=2C=CC(=CC2)C(=O)C3=CC=CC=C3)C
2971496,KCNK3,O1C=2C=C(C(=O)NC(C3=CC(=C(C=C3)C)C)C)C=CC2OC1
888450,KCNK3,S(CC(=O)N1CCC=2C(C1)=CC=CC2)C3=NC(=CC(O)=N3)C
4997326,KCNK3,S(O)(O)(=NC=1NCN(CCOC(=O)C=2C=CC=CC2)CN1)=CCCC
3132851,KCNK3,O1C(CC(=O)C(C2(O)C=3C(N(C2=O)C(C)C)=CC=CC3)C1)(C)C
2726968,KCNK3,ClC1=CC=C(N(C(=O)C2=C(C=C(OC)N=C2)C(F)(F)F)C)C=C1
868130,KCNK3,OC1=C(CCC(=O)C)C(=NC=2C1=CC(=CC2)C(OCC)=O)C
16195980,KCNK3,O=C(NC=1C=CC(C(C)(C)C)=CC1)CNC2CCCC=3C2=CC=CC3
9116152,KCNK3,S(=O)(=O)(N1CCN(CC1)C(OCC(C)C)=O)C2=CC=3CCCC3C=C2
2835771,KCNK3,NC=1C=CC(C(C2=CC=C(C=C2)C)(C=3C=CC(N)=CC3)C)=CC1
2807262,KCNK3,S(C(C)C)C=1C(=CC(N(=O)=O)=CC1)C(=O)NC=2C=CN=CC2
1482303,KCNK3,FC(F)(F)C1=CC(NCC2=NN=C(O)C3=C2C=CC=C3)=CC=C1
5414911,KCNK3,O(C=1C=C(O)C(C=2NN=C(C2)C3=CC=C(C=C3)C)=CC1)C
305322,KCNK3,O1C(CCC1)CN2C(=O)C=3C4=C(C2=O)C=CC=C4C(N(=O)=O)=CC3
23609658,KCNK3,FC=1C(C(=O)NC2CCN(CC2)C3=NC=CC=N3)=C(F)C=CC1
5389725,KCNK3,O1C2=C(CN3CCCC3)C(O)=CC=C2C(=O)C(=C1C)C4=CC=CC=C4
2411396,KCNK3,S(C=1N(C(=NN1)CC=2SC=CC2)CC)CC(=O)NC(C)(C)C
3240663,KCNK3,O1N=C(C=2CCC=3C(C12)=CC=CC3)C(=O)NCCC4=CC=CC=C4
2941876,KCNK3,S(O)(=O)(N=C1C(N2CCOCC2)C=3C=4C1=CC=CC4C=CC3)C
664181,KCNK3,O1C2=C(C(=CN3CCN(CC3)C(OCC)=O)CC1=O)C=C4C(CCC4)=C2
9549087,KCNK3,S(CC(=O)NC=1SC(=CN1)C)C2=NN(C3=CC=CC=C3)C=N2
2899461,KCNK3,O(C=1C(=C(C=C(C1)C)C)C)CCCOC2=C3N=CC=CC3=CC=C2
16196037,KCNK3,BrC=1C(=CC(NC(=O)CN(CCOC2=CC=CC=C2)C)=CC1)C
5337816,KCNK3,O=C(N/N=C/C=1C=C(O)C=CC1)CCC2=CC=CC=C2
6874417,KCNK3,S1C=C(/C=N/NC(=O)COC2=C(C=CC(=C2)C)C)C=C1
1298081,KCNK3,ClC=1C=C(S(=O)(=O)NC=2C=CC(=CC2)C(=O)N)C=CC1OCC(OC)=O
857391,KCNK3,S(C=1N(C(=NN1)C2CC2)C)CC(=O)NC=3C=CC(OCC)=CC3
1472994,KCNK3,FC(F)(F)C=1C=C(C(=O)NC2=CC=3OC(=NC3C=C2)C)C=CC1
1474626,KCNK3,ClC1=CC=C(OC=2N=C(N=CC2C(OCC)=O)C3=CC=CC=C3)C=C1
6468922,KCNK3,ClC=1C=C(NC(=O)C2C3OC(C2C(=O)O)CC3)C(=CC1)C
765891,KCNK3,O=C(NC=1C=CC=CC1)/C(=C\C=C\C2=CC=CC=C2)/C#N
1267760,KCNK3,S(C1=NC(=CC=2C1=C(OC2)O)C)CC(=O)N(CC3=CC=CC=C3)CC
24791280,KCNK3,O=C(N1C(CCCC1)CC(OCC)=O)CCCN2N=NN=C2CN3CCC(CC3)C
1540897,KCNK3,S=C(N1CCN(CC1)C2=CC=CC=C2)C=3C=CC(N(CC)CC)=CC3
4885146,KCNK3,O=C(NC1CCCC=2C1=CC=CC2)CCN3C=4C(C=C3)=CC=CC4
1297363,KCNK3,ClC1=CC=C(CNC(=S)NCC2=CC(OC)=C(OC)C=C2)C=C1
7692277,KCNK3,S(CC(=O)NNC(=O)C1=C(F)C=CC=C1)C=2SC(SCC)=NN2
9687889,KCNK3,O1C(=C(C(=O)N/N=C/2\CC(C=CC2C)C(C)=C)C=C1)C
2977543,KCNK3,O1C(C(=O)NCC(=O)NCC(=O)NC2=CC=CC=C2)=CC=C1
7161162,KCNK3,S(=O)(=O)(NC1=C(C=C(C=C1)C)C)C=2C(=O)N(C(=O)N(C2)C)C
2219820,KCNK3,OC=1N(CCCC(=O)NC=2C=C3OCCOC3=CC2)C(O)=CC1
7774868,KCNK3,S(=O)(=O)(N1CCOCC1)C2=CC=C(SCC(=O)NC(CC)CC)N=C2
23723207,KCNK3,O=C1N(CC(CC1)C(=O)N(CC=C)CC#C)CCCC2=CC=CC=C2
2956028,KCNK3,FC1=C(NC(=O)NC2=C(C=C(N(=O)=O)C=C2)C)C=CC(F)=C1
6902566,KCNK3,S=C(NC1CCCCC1)N/N=C/C2=CC(=CC=C2)C(F)(F)F
1005954,KCNK3,S(=O)(=O)(NC=1C=C2OCOC2=CC1)C3=CC=C(OCC(OCC)=O)C=C3
1188017,KCNK3,ClC=1C=C(NC(=O)NC=2C=CC(N3CCOCC3)=CC2)C=CC1Cl
9677719,KCNK3,ClC=1C=CC(=CC1)/C=N/NC(=O)CNC(=O)CC2=CC=CC=C2
665487,KCNK3,ClC=1C(N\2C3C(S/C2=N\C(=O)C)C=S(O)(O)=C3)=CC=CC1
2698602,KCNK3,ClC1=C(CN(CC(=O)NC(=O)NCC2=CC=CC=C2)C)C=CC=C1Cl
697271,KCNK3,O1CCN(CC1)C2=NC(OC3=CC=C(C(C)(C)C)C=C3)=CC(=N2)C
16196011,KCNK3,ClC=1C=C(CN(CC(=O)NC2=C(SC)C=CC=C2)C)C=CC1
653494,KCNK3,O1C(CNC(=O)CN2N=C(C=3C=CC=CC3)C=CC2=O)COCC1
1528671,KCNK3,S1/C(/N(CC2=CC=CC=C2)C(=O)C1)=N\C3=CC=C(OC)C=C3
1330067,KCNK3,BrC=1C=C(C(=S)N2CCCC2)C(OC(=O)C3=C(F)C=CC=C3)=CC1
9549409,KCNK3,O1C(CCC1)CNCC(=O)NC2=C(N3CCCCCC3)C=CC=C2
9426915,KCNK3,S1C=2CCCCCC2C=C1C(=O)N(CC(=O)NC=3C=CC(F)=CC3)C
24790277,KCNK3,O=C(N1CC(NC=2C=C(C(=CC2)C)C)CCC1)C=3C=CC(OC)=CC3
769943,KCNK3,SC=1N(C(=NN1)COC2=CC=C(C=C2)C)C3=CC=C(OC)C=C3
6523470,KCNK3,S(=O)(=O)(NN=CC1=CC(O)=C(O)C=C1)C2=CC(N(=O)=O)=C(C=C2)C
707169,KCNK3,OC=1N=C(N=C2CCCC21)NC=3N=C4C(=C(N3)C)C=CC=C4
838905,KCNK3,SC=1N=C(O)C(CC2=C(OC)C=CC(=C2)C(=O)C)=C(O)N1
9551708,KCNK3,ClC=1C=CC(C(=O)CSC=2OC(=NN2)[C@H](N)CC(C)C)=CC1
5069750,KCNK3,S1C(N2CCN(CC2)C=3C=C(C=CC3)C)=NC(O)=C1CC4=CC=CC=C4
1869708,KCNK3,ClC1=NC=CC=C1C(=O)NC=2C=C(NC(=O)CCCC)C=CC2
16188251,KCNK3,OCCC1N(CCN(C1)CC2=CC(=CC=C2)C=3OC=CC3)C(C)C
5938646,KCNK3,S(CC(=O)N1C(CCCC1)C)C=2OC(=NN2)C3=C(O)C=CC=C3
16196964,KCNK3,S(=O)(=O)(N)C1=CC(NC(=O)CNC2CCC(CC2)C)=CC=C1
5297453,KCNK3,S(=O)(=O)(N1CCN=C1CC2=CC=CC=C2)C3=CC(=C(OCC)C=C3)C
6487636,KCNK3,FC1=CC=C(C2(O)CCN(CC2)C(=O)C=3C(F)=CC=CC3F)C=C1
3000032,KCNK3,S1C(=NC=2C1=CC=CC2)C3N(CCC3)CC(=O)NC4=NOC(=C4)C
3248783,KCNK3,OC=1N(C(=C2C1C=CC=C2)C(=O)NC(CC)C)CC3=CC=CC=C3
6373779,KCNK3,O1CCN(C/C=C/C2N(CCC2)C(OCC3=CC=CC=C3)=O)CC1
4567474,KCNK3,O1C(CN(CC1C)C(=O)C=2C=CC(N3N=C(C=C3C)C)=CC2)C
930332,KCNK3,O(N1C=2C(N(=O)=C(C1=O)C)=CC=CC2)CC3=CC(OC)=C(OC)C=C3
801778,KCNK3,O=C(NCC1=CC=CN=C1)CC2=CC=C(C=C2)C3=CC=CC=C3
2103635,KCNK3,BrC=1C=C(C(=O)N2CCN(S(=O)(=O)C3=CC=CC=C3)CC2)C=NC1
1119287,KCNK3,BrC1=CC=2C(=C(NC(=O)C)C(=O)NC2C=C1)C=3C=CC=CC3
827887,KCNK3,N1(N=CC=2C1=NC=NC2NC=3C=CC=CC3)CC4=CC=CC=C4
2338875,KCNK3,S1/C(/N(CCCN2CCCC2=O)C(=C1)C)=N\C3=CC=C(OC)C=C3
1488109,KCNK3,S(=O)(=O)(N1CCN(CC1)C2=NC(=CC(=C2C#N)C)C)CC3=CC=CC=C3
2587357,KCNK3,S(CN1N=NC2=C(C1=O)C=CC=C2)C3=NN4C(=CC(=NC4=N3)C)C
3137722,KCNK3,ClC=1CC=2C(CC1)=C(O)N(C2O)C=3C=CC(=CC3)C(=O)N4CCOCC4
768133,KCNK3,S1C(NN(C(=O)C(C)C)C(=O)C(C)C)=NC=2C1=CC=CC2
2764895,KCNK3,ClC=1C(=O)N(CC2=C(Cl)C=C(Cl)C=C2)C=C(C1)C(OC(C)C)=O
2336769,KCNK3,S(=O)(=O)(NC1=CC=CC=C1)C=2C=CC(=CC2)C(=O)NC3=CC=NC=C3
2043083,KCNK3,O1C2=C(C(=CCCC)CC1=O)C=CC(OCC3=NNN=N3)=C2C
3641535,KCNK3,BrC=1C(=NN(C1)C)C(=O)NC2=CC=C(C(OCCCC)=O)C=C2
3652282,KCNK3,S1C(=NN=C1NC(=O)CSCC(OCC)=O)C2=CC(N(=O)=O)=CC=C2
2623459,KCNK3,O1C=2C(OC1)=CC=C(NC(=O)CCOC3=CC=C(OCC)C=C3)C2
3239916,KCNK3,S(=O)(=O)(NC1CCCC1)C2=CC3=C(N(C(=O)C4CCC4)CC3)C=C2
16060964,KCNK3,S(C[C@@H](N1CCN(CCC1=O)C)CC(C)C)C2=CC=C(C=C2)C
9583133,KCNK3,ClC=1C=CC(NC(O/N=C(/C2=CC(F)=C(F)C=C2)\C)=O)=CC1
3534238,KCNK3,S(C1=C(N)C=C(C=C1)C(=O)O)C2=C(C=CC=C2)C(O)=O
1540551,KCNK3,FC=1C(N2CCN(CC2)C(=O)NC(=O)C=3C=CC=CC3)=CC=CC1
5736201,KCNK3,S1C2=C(CCC2)C3=C1N=C(OC3=O)/C=C/C4=CC=CC=C4
16285742,KCNK3,O=C(N1CCC1)C(NC(=O)C=2C=CC(OCC)=CC2)C(C)C
16192363,KCNK3,O1N=C(N=C1CN2CCN(CC2)C3=NC(=CN=C3C)C)C=4C=CC=CC4
3156938,KCNK3,S(=O)(=O)(NCCC)C1=CC=C(CCC(=O)N2CCN(CC2)CC)C=C1
24792555,KCNK3,S(=O)(=O)(N1CCCC=2C1=CC=CC2)C3=CC(=C(N4N=NN=C4)C=C3)C
2571340,KCNK3,S(C=1N(C(=NN1)CC2=CC=CC=C2)C)C=C3N=C4SC=CN4C(=O)C3
1235357,KCNK3,ClC=1C(=NN(C1C(=O)NC=2C=CC(C(C)(C)C)=CC2)C)CCC
972364,KCNK3,S=C(N1CCN(CC1)C(OCC)=O)NC2=C(C(=CC=C2)C)C
764374,KCNK3,SC=1N(C(=NN1)C2=C(N(=O)=O)C(=CC=C2)C)C3=CC=CC=C3
16192143,KCNK3,ClC1=C(F)C=C(CN2C(CC(=O)N3OCCC3)C(=O)NCC2)C=C1
1455081,KCNK3,S(CC(=O)NC1CCCC1)C=2N(C(=NN2)C3=C(OC=C3)C)C
662036,KCNK3,O=C1N(N=C(C=2C1=CC=CC2)C3=CC=CC=C3)CCC(=O)NC
3120784,KCNK3,O1C2=C(C(CC(C)C)C(C1=N)C#N)C(OC=3C2=CC=CC3)=O
2584865,KCNK3,S(CC(=O)NC1CC1)C=2SC(NC3=C(F)C=CC=C3)=NN2
54680132,KCNK3,O=C1C=2C(N(CCCC)C(=O)C1C(=O)NCC=3OC=CC3)=CC=CC2
6861825,KCNK3,ClC=1C(CN2CCN(/N=C/C=3C=CC(N(C)C)=CC3)CC2)=CC=CC1
2442329,KCNK3,S(CC(=O)NC(=O)NC1CCCCC1)C2=NC(=C(C(=N2)C)C)C
2976929,KCNK3,ClC1=CC=C(CC(=O)NCC(=O)N2CCN(CC2)C(OCC)=O)C=C1
3157449,KCNK3,S1C(=NN=C1NC(=O)CCCOC2=CC=C(CC)C=C2)C3OCCC3
17584764,KCNK3,OC=1N2N=C(C(=C2N=C(C1)CC)C=3C=CC=CC3)C4=CC=CC=C4
5087315,KCNK3,S(CC(=O)NC=1C=CC(C23CC4CC(C2)CC(C3)C4)=CC1)CCO
2214022,KCNK3,ClC=1C=CC(C=2N=C(ON2)CN(C(C)C)C(=O)C=3SC=CC3)=CC1
16312706,KCNK3,ClC1=CC=C(C(=O)C=2C(C(OC3CC(OC3=O)C)=O)=CC=CC2)C=C1
2900415,KCNK3,O=C(N)C1CCN(CC1)CCC(=O)NC=2C=C(OC)C=CC2
2877405,KCNK3,FC1=C(N2CCOCC2)C=C(N3CCN(CC3)C(OCC)=O)C(N(=O)=O)=C1
3102733,KCNK3,O=C(NC(C1=CC=CC=C1)CC(=O)O)CC2=CC=CC=C2
1484770,KCNK3,ClC1=CC=C(C=2ON=C(COC3=CC=4C(C=C3)=CC=CC4)C2)C=C1
4650306,KCNK3,S=C1NC(C(C(=O)N2CCOCC2)C(=N1)C)C=3C=CC(O)=CC3
1442698,KCNK3,S(C=1N=C(N=C2C1C=CC=C2)CC=3SC=CC3)CC(OC(C)C)=O
829894,KCNK3,S(=O)(=O)(N)C=1C=CC(NC(=O)CCC=2OC(CC)=CC2)=CC1
1477249,KCNK3,ClC=1C(C=2N(N=C(C2)C(O)=O)C3=CC(Cl)=CC=C3)=CC=CC1
8163769,KCNK3,ClC=1C(=O)N(CC(=O)NC2(CCCCC2)C#N)C=C(C1)C(F)(F)F
1138420,KCNK3,S(CC(=O)N1CCCCC1)C=2N(C3=C(N(C(=O)N(C3=O)C)C)N2)CCC
7618082,KCNK3,S(O)(O)(N=CC1=CC=CN=C1)=CCNC(=O)C2=CC(OC)=CC=C2
3106491,KCNK3,BrC1=CC=C(/N=N/C=2C(=NN(C2O)C(S)=N)C)C=C1
2737853,KCNK3,S1CN(CN(CC2=CC=C(OC)C=C2)C1=S)CC3=CC=C(OC)C=C3
6225016,KCNK3,O=C1N(C(=O)N(C(=O)C1C2=NNC(C2)C3=CC=C(OCC)C=C3)C)C
990958,KCNK3,S(=O)(=O)(NC1=CC(C2OCCCO2)=CC=C1)C3=CC=C(C(C)(C)C)C=C3
3236999,KCNK3,S1CCN2C1=NC=C(C2=O)C(=O)NC=3C(OC)=CC=C(C3)C
6469170,KCNK3,O=C(NC1CCN(CC1)CCC)NC=2C3=C(C=CC2)C=CC=C3
660178,KCNK3,O=C(CN1CCN(C2CCCCC2)CC1)C=3C4=C(NC3C)C=C(C=C4)C
16304684,KCNK3,ClC1=CC=C(OCCSC=2N=CC(S(=O)(=O)N3CCN(CC3)C)=CC2)C=C1
9594312,KCNK3,ClC1=C(C(F)=CC=C1)/C=N/NC(=O)CC(=O)NC(C)C
3241776,KCNK3,O(C(=O)C1C(C(CC1)(C)C(=O)NC=2C=CC=CC2)(C)C)C
3895195,KCNK3,O=C1C=2C(C=3C1=CC(N(=O)=O)=CC3)=C(NC(OCC)=O)C=CC2
2201604,KCNK3,S(O)(C=1C(N(=O)=O)=CC=CC1)=CC(OC2=C(C=CC=C2)C(OCC)=O)=O
24790939,KCNK3,O=C(NC=1C=CC(=CC1)C=2ON=CC2)CCN3N=C(C=C3)C
2791829,KCNK3,S1C=2N=CN(C(C)C(=O)C)C(=O)C2C(C3=CC=C(C=C3)C)=C1
3820550,KCNK3,S(=O)(=O)(CCC(=O)C1=CC(OC)=C(OC)C=C1)C2=CC=C(F)C=C2
16289635,KCNK3,BrC1=CC(CN(C(=O)C2=CC=3OCCOC3C(Cl)=C2)C)=C(OC)C=C1
2624196,KCNK3,ClC1=C(C(OC=C2C3=C(OC(=O)C2)C=C(C=C3)C)=O)C=CC=C1
3595244,KCNK3,O=C1N(N(C(C1=NCC2=C(O)C=CC=C2)C)C)C3=CC=CC=C3
2438227,KCNK3,ClC1=CC=C(S(=O)(=O)N(CC(OCC(=O)NCC(F)(F)F)=O)C)C=C1
1087688,KCNK3,FC1=CC=C(COC2=C(CNC=3NN=CN3)C=CC=C2OC)C=C1
7066857,KCNK3,N12C(NC=3C(=CC=CC3)C)=C(N=C1C=C(C=C2)C)C=4N=CC=CC4
3237703,KCNK3,O=C(N(CC1=CC=CC=C1)C)C2CCCN(C2)CC=3C(OC)=CC=CC3
12005175,KCNK3,ClC1=C(OC2C(N(C2=O)C=3C(=C(C=CC3)C)C)C=O)C=CC(Cl)=C1
23641036,KCNK3,ClC=1C=CC(C2=NOC=3CCC=4SC(=NC4C32)C5=C(C=CC=C5)C)=CC1
1202439,KCNK3,ClC=1C=C(C(=O)NN2C(N3N=C(C=C3C)C)=NN=C2C)C=CC1
12303809,KCNK3,OC(=O)C1(C2C(C(C(CC2)=C)C/C=C(\C)/C=C)(CCC1)C)C
1119834,KCNK3,BrC1=CN(C=2N=C(N=C(C2)C)C3=CC=CC=C3)C(=O)NC1=O
22517984,KCNK3,S(=O)(=O)(N(CC)C1=CC=CC=C1)C=2SC(NC(=O)C(C)C)=NN2
1508404,KCNK3,S1C(CCNC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C1
3136134,KCNK3,ClC=1C=C(C(NC(=O)CC)C=2SC=CC2)C(O)=C3N=CC=CC31
1215296,KCNK3,ClC1=CC=C(/N=C(/P(=O)(N2CCOCC2)N3CCOCC3)\N4CCOCC4)C=C1
2189877,KCNK3,O=C(NC1=C(C=CC=C1)C)/C(=C\C2=CC=CC=C2)/C(=O)C
4493,KCNK3,FC(F)(F)C=1C=C(N2C(=O)C(NC2=O)(C)C)C=CC1N(=O)=O
18104437,KCNK3,S1C=2CCCCCC2C=C1C(=O)N(CC(=O)NC=3C=CC(=CC3)C)C
2955739,KCNK3,O=C(NCC1N(CCC1)CC)C(=O)NC(C2=CC=CC=C2)C
973327,KCNK3,FC1=CC=C(CNC(=O)CCN2C(=O)C=3C(C2=O)=CC=CC3)C=C1
6379255,KCNK3,S=C1N=C(CC=2N(C3=CC=C(N(=O)=O)C=C3)C=CC2)C(=O)N1
16682145,KCNK3,O=C(NN(CC1=CC=CC=C1)C2=CC=CC=C2)CN(CC)CC
3714086,KCNK3,O1C2=C(C(C3=CC(OC)=CC=C3)C(N(=O)=O)C1=N)C(OC(=C2)C)=O
2877837,KCNK3,O(C1=C(CC(C(=O)N)C(=O)N)C=C(C=C1)C(=O)C)CC
